grid_id,value
14328,8.000000
14329,8.000000
14330,8.000000
14331,8.000000
14332,8.000000
14333,9.000000
14334,9.000000
14335,9.000000
14336,9.000000
14337,9.000000
14338,9.000000
14339,9.000000
14340,9.000000
14341,9.000000
14342,9.000000
14343,9.000000
14344,9.000000
14345,8.000000
14346,8.000000
14347,8.000000
14348,8.000000
14349,8.000000
14350,8.000000
14351,8.000000
14352,8.000000
14353,8.000000
14354,8.000000
14355,8.000000
14356,8.000000
14357,8.000000
14358,8.000000
14359,8.000000
14360,8.000000
14361,8.000000
14362,8.000000
14363,8.000000
14364,8.000000
14365,8.000000
14366,8.000000
14367,8.000000
14368,8.000000
14369,8.000000
14370,8.000000
14371,8.000000
14372,8.000000
14373,8.000000
14374,8.000000
14375,8.000000
14376,8.000000
14377,8.000000
14378,8.000000
14379,8.000000
14380,8.000000
14381,8.000000
14382,8.000000
14383,8.000000
14384,8.000000
14385,8.000000
14386,8.000000
14387,8.000000
14388,8.000000
14389,8.000000
14390,8.000000
14391,8.000000
14392,8.000000
14393,8.000000
14394,8.000000
14395,8.000000
14396,7.000000
14397,7.000000
14398,7.000000
14399,7.000000
14400,7.000000
14401,7.000000
14402,7.000000
14403,7.000000
14404,7.000000
14405,7.000000
14406,7.000000
14407,7.000000
14408,7.000000
14409,7.000000
14410,7.000000
14411,7.000000
14412,7.000000
14413,7.000000
14414,7.000000
14415,7.000000
14416,7.000000
14417,7.000000
14418,8.000000
14419,8.000000
14420,8.000000
14421,8.000000
14422,8.000000
14423,8.000000
14424,8.000000
14425,8.000000
14426,8.000000
14427,8.000000
14428,8.000000
14429,8.000000
14430,8.000000
14431,8.000000
14432,8.000000
14433,8.000000
14434,8.000000
14435,8.000000
14436,8.000000
14437,8.000000
14438,8.000000
14439,8.000000
14440,8.000000
14441,8.000000
14442,8.000000
14443,8.000000
14444,8.000000
14445,8.000000
14446,8.000000
14447,8.000000
14448,8.000000
14449,8.000000
14450,8.000000
14451,8.000000
14452,8.000000
14453,8.000000
14454,8.000000
14455,8.000000
14456,8.000000
14457,7.000000
14458,7.000000
14459,7.000000
14460,7.000000
14461,8.000000
14462,8.000000
14463,8.000000
14464,8.000000
14465,8.000000
14466,8.000000
14467,8.000000
14468,8.000000
14469,8.000000
14470,8.000000
14471,8.000000
14472,8.000000
14473,8.000000
14474,8.000000
14475,8.000000
14476,8.000000
14477,8.000000
14478,8.000000
14479,8.000000
14480,8.000000
14481,8.000000
14482,8.000000
14483,8.000000
14484,8.000000
14485,8.000000
14486,8.000000
14487,8.000000
14488,8.000000
14489,8.000000
14490,8.000000
14491,8.000000
14492,8.000000
14493,8.000000
14494,8.000000
14495,8.000000
14496,8.000000
14497,8.000000
14498,8.000000
14499,8.000000
14500,8.000000
14501,8.000000
14502,8.000000
14503,8.000000
14504,8.000000
14505,8.000000
14506,8.000000
14507,8.000000
14508,8.000000
14509,8.000000
14510,8.000000
14511,9.000000
14512,9.000000
14513,9.000000
14514,9.000000
14515,9.000000
14516,9.000000
14517,9.000000
14518,9.000000
14519,9.000000
14520,9.000000
14521,9.000000
14522,9.000000
14523,8.000000
14524,8.000000
14525,8.000000
14526,8.000000
14527,8.000000
14528,8.000000
14529,8.000000
14530,8.000000
14531,8.000000
14532,8.000000
14533,8.000000
14534,8.000000
14535,8.000000
14536,8.000000
14537,8.000000
14538,8.000000
14539,8.000000
14540,8.000000
14541,8.000000
14542,8.000000
14543,8.000000
14544,8.000000
14545,8.000000
14546,8.000000
14547,8.000000
14548,8.000000
14549,8.000000
14550,9.000000
14551,9.000000
14552,9.000000
14553,9.000000
14554,9.000000
14555,9.000000
14556,8.000000
14557,8.000000
14558,8.000000
14559,8.000000
14560,8.000000
14561,8.000000
14562,8.000000
14563,8.000000
14564,8.000000
14565,8.000000
14566,8.000000
14567,8.000000
14568,8.000000
14569,8.000000
14570,8.000000
14571,8.000000
14572,8.000000
14573,8.000000
14574,7.000000
14575,7.000000
14576,7.000000
14577,7.000000
14578,7.000000
14579,7.000000
14580,7.000000
14581,7.000000
14582,7.000000
14583,7.000000
14584,7.000000
14585,7.000000
14586,7.000000
14587,7.000000
14588,7.000000
14589,7.000000
14590,7.000000
14591,7.000000
14592,7.000000
14593,7.000000
14594,7.000000
14595,7.000000
14596,8.000000
14597,8.000000
14598,8.000000
14599,8.000000
14600,8.000000
14601,8.000000
14602,8.000000
14603,8.000000
14604,8.000000
14605,8.000000
14606,8.000000
14607,8.000000
14608,8.000000
14609,8.000000
14610,8.000000
14611,8.000000
14612,8.000000
14613,8.000000
14614,8.000000
14615,8.000000
14616,8.000000
14617,8.000000
14618,8.000000
14619,8.000000
14620,8.000000
14621,8.000000
14622,8.000000
14623,8.000000
14624,8.000000
14625,8.000000
14626,7.000000
14627,7.000000
14628,7.000000
14629,7.000000
14630,7.000000
14631,7.000000
14632,7.000000
14633,7.000000
14634,7.000000
14635,7.000000
14636,7.000000
14637,7.000000
14638,7.000000
14639,7.000000
14640,7.000000
14641,7.000000
14642,8.000000
14643,8.000000
14644,8.000000
14645,8.000000
14646,8.000000
14647,8.000000
14648,8.000000
14649,8.000000
14650,8.000000
14651,8.000000
14652,8.000000
14653,8.000000
14654,8.000000
14655,8.000000
14656,8.000000
14657,8.000000
14658,8.000000
14659,8.000000
14660,8.000000
14661,8.000000
14662,8.000000
14663,8.000000
14664,8.000000
14665,8.000000
14666,8.000000
14667,8.000000
14668,8.000000
14669,8.000000
14670,8.000000
14671,8.000000
14672,8.000000
14673,8.000000
14674,8.000000
14675,8.000000
14676,8.000000
14677,8.000000
14678,8.000000
14679,8.000000
14680,8.000000
14681,8.000000
14682,8.000000
14683,8.000000
14684,8.000000
14685,8.000000
14686,8.000000
14687,8.000000
14688,8.000000
14689,9.000000
14690,9.000000
14691,9.000000
14692,9.000000
14693,9.000000
14694,9.000000
14695,9.000000
14696,9.000000
14697,9.000000
14698,9.000000
14699,9.000000
14700,9.000000
14701,8.000000
14702,8.000000
14703,8.000000
14704,8.000000
14705,8.000000
14706,8.000000
14707,8.000000
14708,8.000000
14709,8.000000
14710,8.000000
14711,8.000000
14712,8.000000
14713,8.000000
14714,8.000000
14715,8.000000
14716,8.000000
14717,8.000000
14718,8.000000
14719,8.000000
14720,8.000000
14721,8.000000
14722,8.000000
14723,8.000000
14724,8.000000
14725,8.000000
14726,8.000000
14727,9.000000
14728,9.000000
14729,9.000000
14730,9.000000
14731,9.000000
14732,9.000000
14733,9.000000
14734,9.000000
14735,8.000000
14736,8.000000
14737,8.000000
14738,8.000000
14739,8.000000
14740,8.000000
14741,8.000000
14742,8.000000
14743,8.000000
14744,8.000000
14745,8.000000
14746,8.000000
14747,8.000000
14748,8.000000
14749,8.000000
14750,8.000000
14751,7.000000
14752,7.000000
14753,7.000000
14754,7.000000
14755,7.000000
14756,7.000000
14757,7.000000
14758,7.000000
14759,7.000000
14760,7.000000
14761,7.000000
14762,7.000000
14763,7.000000
14764,7.000000
14765,7.000000
14766,7.000000
14767,7.000000
14768,7.000000
14769,7.000000
14770,7.000000
14771,7.000000
14772,7.000000
14773,7.000000
14774,8.000000
14775,8.000000
14776,8.000000
14777,8.000000
14778,8.000000
14779,8.000000
14780,8.000000
14781,8.000000
14782,8.000000
14783,8.000000
14784,8.000000
14785,8.000000
14786,8.000000
14787,8.000000
14788,8.000000
14789,8.000000
14790,8.000000
14791,8.000000
14792,8.000000
14793,8.000000
14794,8.000000
14795,8.000000
14796,8.000000
14797,8.000000
14798,8.000000
14799,8.000000
14800,8.000000
14801,8.000000
14802,7.000000
14803,7.000000
14804,7.000000
14805,7.000000
14806,7.000000
14807,7.000000
14808,7.000000
14809,7.000000
14810,7.000000
14811,7.000000
14812,7.000000
14813,7.000000
14814,7.000000
14815,7.000000
14816,7.000000
14817,7.000000
14818,7.000000
14819,7.000000
14820,7.000000
14821,7.000000
14822,8.000000
14823,8.000000
14824,8.000000
14825,8.000000
14826,8.000000
14827,8.000000
14828,8.000000
14829,8.000000
14830,8.000000
14831,8.000000
14832,8.000000
14833,8.000000
14834,8.000000
14835,8.000000
14836,8.000000
14837,8.000000
14838,8.000000
14839,8.000000
14840,8.000000
14841,8.000000
14842,8.000000
14843,8.000000
14844,8.000000
14845,8.000000
14846,8.000000
14847,8.000000
14848,8.000000
14849,8.000000
14850,8.000000
14851,8.000000
14852,8.000000
14853,8.000000
14854,8.000000
14855,8.000000
14856,8.000000
14857,8.000000
14858,8.000000
14859,8.000000
14860,8.000000
14861,8.000000
14862,8.000000
14863,8.000000
14864,8.000000
14865,8.000000
14866,8.000000
14867,8.000000
14868,8.000000
14869,9.000000
14870,9.000000
14871,9.000000
14872,9.000000
14873,9.000000
14874,9.000000
14875,9.000000
14876,9.000000
14877,9.000000
14878,9.000000
14879,8.000000
14880,8.000000
14881,8.000000
14882,8.000000
14883,8.000000
14884,8.000000
14885,8.000000
14886,8.000000
14887,8.000000
14888,7.000000
14889,7.000000
14890,7.000000
14891,8.000000
14892,8.000000
14893,8.000000
14894,8.000000
14895,8.000000
14896,8.000000
14897,8.000000
14898,8.000000
14899,8.000000
14900,8.000000
14901,8.000000
14902,8.000000
14903,8.000000
14904,8.000000
14905,9.000000
14906,9.000000
14907,9.000000
14908,9.000000
14909,9.000000
14910,9.000000
14911,9.000000
14912,9.000000
14913,8.000000
14914,8.000000
14915,8.000000
14916,8.000000
14917,8.000000
14918,8.000000
14919,8.000000
14920,8.000000
14921,8.000000
14922,8.000000
14923,8.000000
14924,8.000000
14925,8.000000
14926,8.000000
14927,8.000000
14928,7.000000
14929,7.000000
14930,7.000000
14931,7.000000
14932,7.000000
14933,7.000000
14934,7.000000
14935,7.000000
14936,7.000000
14937,7.000000
14938,7.000000
14939,7.000000
14940,7.000000
14941,7.000000
14942,7.000000
14943,7.000000
14944,7.000000
14945,7.000000
14946,7.000000
14947,7.000000
14948,7.000000
14949,7.000000
14950,7.000000
14951,7.000000
14952,8.000000
14953,8.000000
14954,8.000000
14955,8.000000
14956,8.000000
14957,8.000000
14958,8.000000
14959,8.000000
14960,8.000000
14961,8.000000
14962,8.000000
14963,8.000000
14964,8.000000
14965,8.000000
14966,8.000000
14967,8.000000
14968,8.000000
14969,8.000000
14970,8.000000
14971,8.000000
14972,8.000000
14973,8.000000
14974,8.000000
14975,8.000000
14976,8.000000
14977,8.000000
14978,8.000000
14979,8.000000
14980,7.000000
14981,7.000000
14982,7.000000
14983,7.000000
14984,7.000000
14985,7.000000
14986,7.000000
14987,7.000000
14988,7.000000
14989,7.000000
14990,7.000000
14991,7.000000
14992,7.000000
14993,7.000000
14994,7.000000
14995,7.000000
14996,7.000000
14997,7.000000
14998,7.000000
14999,7.000000
15000,7.000000
15001,7.000000
15002,8.000000
15003,8.000000
15004,8.000000
15005,8.000000
15006,8.000000
15007,8.000000
15008,8.000000
15009,8.000000
15010,8.000000
15011,8.000000
15012,8.000000
15013,8.000000
15014,8.000000
15015,8.000000
15016,8.000000
15017,8.000000
15018,8.000000
15019,8.000000
15020,8.000000
15021,8.000000
15022,8.000000
15023,8.000000
15024,8.000000
15025,8.000000
15026,8.000000
15027,8.000000
15028,8.000000
15029,8.000000
15030,8.000000
15031,8.000000
15032,8.000000
15033,8.000000
15034,8.000000
15035,8.000000
15036,8.000000
15037,8.000000
15038,8.000000
15039,8.000000
15040,8.000000
15041,8.000000
15042,8.000000
15043,8.000000
15044,8.000000
15045,8.000000
15046,8.000000
15047,8.000000
15048,9.000000
15049,9.000000
15050,9.000000
15051,9.000000
15052,9.000000
15053,9.000000
15054,9.000000
15055,9.000000
15056,9.000000
15057,8.000000
15058,8.000000
15059,8.000000
15060,8.000000
15061,8.000000
15062,8.000000
15063,8.000000
15064,7.000000
15065,7.000000
15066,7.000000
15067,7.000000
15068,7.000000
15069,7.000000
15070,7.000000
15071,7.000000
15072,7.000000
15073,8.000000
15074,8.000000
15075,8.000000
15076,8.000000
15077,8.000000
15078,8.000000
15079,8.000000
15080,8.000000
15081,8.000000
15082,9.000000
15083,9.000000
15084,9.000000
15085,9.000000
15086,9.000000
15087,9.000000
15088,9.000000
15089,8.000000
15090,8.000000
15091,8.000000
15092,8.000000
15093,8.000000
15094,8.000000
15095,8.000000
15096,8.000000
15097,8.000000
15098,8.000000
15099,8.000000
15100,8.000000
15101,8.000000
15102,8.000000
15103,8.000000
15104,7.000000
15105,7.000000
15106,7.000000
15107,7.000000
15108,7.000000
15109,7.000000
15110,7.000000
15111,7.000000
15112,7.000000
15113,7.000000
15114,7.000000
15115,7.000000
15116,7.000000
15117,7.000000
15118,7.000000
15119,7.000000
15120,7.000000
15121,7.000000
15122,7.000000
15123,7.000000
15124,7.000000
15125,7.000000
15126,7.000000
15127,7.000000
15128,7.000000
15129,7.000000
15130,8.000000
15131,8.000000
15132,8.000000
15133,8.000000
15134,8.000000
15135,8.000000
15136,8.000000
15137,8.000000
15138,8.000000
15139,8.000000
15140,8.000000
15141,8.000000
15142,8.000000
15143,8.000000
15144,8.000000
15145,8.000000
15146,8.000000
15147,8.000000
15148,8.000000
15149,8.000000
15150,8.000000
15151,8.000000
15152,8.000000
15153,8.000000
15154,8.000000
15155,8.000000
15156,8.000000
15157,7.000000
15158,7.000000
15159,7.000000
15160,7.000000
15161,7.000000
15162,7.000000
15163,7.000000
15164,7.000000
15165,7.000000
15166,7.000000
15167,7.000000
15168,7.000000
15169,7.000000
15170,7.000000
15171,7.000000
15172,7.000000
15173,7.000000
15174,7.000000
15175,7.000000
15176,7.000000
15177,7.000000
15178,7.000000
15179,7.000000
15180,7.000000
15181,7.000000
15182,8.000000
15183,8.000000
15184,8.000000
15185,8.000000
15186,8.000000
15187,8.000000
15188,8.000000
15189,8.000000
15190,8.000000
15191,8.000000
15192,8.000000
15193,8.000000
15194,8.000000
15195,8.000000
15196,8.000000
15197,8.000000
15198,8.000000
15199,8.000000
15200,8.000000
15201,8.000000
15202,8.000000
15203,8.000000
15204,8.000000
15205,8.000000
15206,8.000000
15207,8.000000
15208,8.000000
15209,8.000000
15210,8.000000
15211,8.000000
15212,8.000000
15213,8.000000
15214,8.000000
15215,8.000000
15216,8.000000
15217,8.000000
15218,8.000000
15219,8.000000
15220,8.000000
15221,8.000000
15222,8.000000
15223,8.000000
15224,8.000000
15225,8.000000
15226,8.000000
15227,8.000000
15228,8.000000
15229,8.000000
15230,9.000000
15231,9.000000
15232,9.000000
15233,8.000000
15234,8.000000
15235,8.000000
15236,8.000000
15237,8.000000
15238,8.000000
15239,8.000000
15240,8.000000
15241,7.000000
15242,7.000000
15243,7.000000
15244,7.000000
15245,7.000000
15246,7.000000
15247,7.000000
15248,7.000000
15249,7.000000
15250,7.000000
15251,7.000000
15252,7.000000
15253,8.000000
15254,8.000000
15255,8.000000
15256,8.000000
15257,8.000000
15258,8.000000
15259,8.000000
15260,9.000000
15261,9.000000
15262,9.000000
15263,9.000000
15264,9.000000
15265,8.000000
15266,8.000000
15267,8.000000
15268,8.000000
15269,8.000000
15270,8.000000
15271,8.000000
15272,8.000000
15273,8.000000
15274,8.000000
15275,8.000000
15276,8.000000
15277,8.000000
15278,8.000000
15279,8.000000
15280,7.000000
15281,7.000000
15282,7.000000
15283,7.000000
15284,7.000000
15285,7.000000
15286,7.000000
15287,7.000000
15288,7.000000
15289,7.000000
15290,7.000000
15291,7.000000
15292,7.000000
15293,7.000000
15294,7.000000
15295,7.000000
15296,7.000000
15297,7.000000
15298,7.000000
15299,7.000000
15300,7.000000
15301,7.000000
15302,7.000000
15303,7.000000
15304,7.000000
15305,7.000000
15306,7.000000
15307,7.000000
15308,8.000000
15309,8.000000
15310,8.000000
15311,8.000000
15312,8.000000
15313,8.000000
15314,8.000000
15315,8.000000
15316,8.000000
15317,8.000000
15318,8.000000
15319,8.000000
15320,8.000000
15321,8.000000
15322,8.000000
15323,8.000000
15324,8.000000
15325,8.000000
15326,8.000000
15327,8.000000
15328,8.000000
15329,8.000000
15330,8.000000
15331,8.000000
15332,8.000000
15333,8.000000
15334,8.000000
15335,7.000000
15336,7.000000
15337,7.000000
15338,7.000000
15339,7.000000
15340,7.000000
15341,7.000000
15342,7.000000
15343,7.000000
15344,7.000000
15345,7.000000
15346,7.000000
15347,7.000000
15348,7.000000
15349,7.000000
15350,7.000000
15351,7.000000
15352,7.000000
15353,7.000000
15354,7.000000
15355,7.000000
15356,7.000000
15357,7.000000
15358,7.000000
15359,7.000000
15360,7.000000
15361,7.000000
15362,8.000000
15363,8.000000
15364,8.000000
15365,8.000000
15366,8.000000
15367,8.000000
15368,8.000000
15369,8.000000
15370,8.000000
15371,8.000000
15372,8.000000
15373,8.000000
15374,8.000000
15375,8.000000
15376,8.000000
15377,8.000000
15378,8.000000
15379,8.000000
15380,8.000000
15381,8.000000
15382,8.000000
15383,8.000000
15384,8.000000
15385,8.000000
15386,8.000000
15387,8.000000
15388,8.000000
15389,8.000000
15390,8.000000
15391,8.000000
15392,8.000000
15393,8.000000
15394,8.000000
15395,8.000000
15396,8.000000
15397,8.000000
15398,8.000000
15399,8.000000
15400,8.000000
15401,8.000000
15402,8.000000
15403,8.000000
15404,8.000000
15405,8.000000
15406,8.000000
15407,8.000000
15408,8.000000
15409,8.000000
15410,8.000000
15411,8.000000
15412,8.000000
15413,8.000000
15414,8.000000
15415,8.000000
15416,8.000000
15417,8.000000
15418,7.000000
15419,7.000000
15420,7.000000
15421,7.000000
15422,7.000000
15423,7.000000
15424,7.000000
15425,7.000000
15426,7.000000
15427,7.000000
15428,7.000000
15429,7.000000
15430,7.000000
15431,7.000000
15432,8.000000
15433,8.000000
15434,8.000000
15435,8.000000
15436,8.000000
15437,8.000000
15438,8.000000
15439,8.000000
15440,8.000000
15441,8.000000
15442,8.000000
15443,8.000000
15444,8.000000
15445,8.000000
15446,8.000000
15447,8.000000
15448,8.000000
15449,8.000000
15450,8.000000
15451,8.000000
15452,8.000000
15453,8.000000
15454,8.000000
15455,8.000000
15456,8.000000
15457,7.000000
15458,7.000000
15459,7.000000
15460,7.000000
15461,7.000000
15462,7.000000
15463,7.000000
15464,7.000000
15465,7.000000
15466,7.000000
15467,7.000000
15468,7.000000
15469,7.000000
15470,7.000000
15471,7.000000
15472,7.000000
15473,7.000000
15474,7.000000
15475,7.000000
15476,7.000000
15477,7.000000
15478,7.000000
15479,7.000000
15480,7.000000
15481,7.000000
15482,7.000000
15483,7.000000
15484,7.000000
15485,7.000000
15486,8.000000
15487,8.000000
15488,8.000000
15489,8.000000
15490,8.000000
15491,8.000000
15492,8.000000
15493,8.000000
15494,8.000000
15495,8.000000
15496,8.000000
15497,8.000000
15498,8.000000
15499,8.000000
15500,8.000000
15501,8.000000
15502,8.000000
15503,8.000000
15504,8.000000
15505,8.000000
15506,8.000000
15507,8.000000
15508,8.000000
15509,8.000000
15510,8.000000
15511,7.000000
15512,7.000000
15513,7.000000
15514,7.000000
15515,7.000000
15516,7.000000
15517,7.000000
15518,7.000000
15519,7.000000
15520,7.000000
15521,7.000000
15522,7.000000
15523,7.000000
15524,7.000000
15525,7.000000
15526,7.000000
15527,7.000000
15528,7.000000
15529,7.000000
15530,7.000000
15531,7.000000
15532,7.000000
15533,7.000000
15534,7.000000
15535,7.000000
15536,7.000000
15537,7.000000
15538,7.000000
15539,7.000000
15540,7.000000
15541,7.000000
15542,8.000000
15543,8.000000
15544,8.000000
15545,8.000000
15546,8.000000
15547,8.000000
15548,8.000000
15549,8.000000
15550,8.000000
15551,8.000000
15552,8.000000
15553,8.000000
15554,8.000000
15555,8.000000
15556,8.000000
15557,8.000000
15558,8.000000
15559,8.000000
15560,8.000000
15561,8.000000
15562,8.000000
15563,8.000000
15564,8.000000
15565,8.000000
15566,8.000000
15567,8.000000
15568,8.000000
15569,8.000000
15570,8.000000
15571,8.000000
15572,8.000000
15573,8.000000
15574,8.000000
15575,8.000000
15576,8.000000
15577,8.000000
15578,8.000000
15579,8.000000
15580,8.000000
15581,8.000000
15582,8.000000
15583,8.000000
15584,8.000000
15585,8.000000
15586,8.000000
15587,8.000000
15588,8.000000
15589,8.000000
15590,8.000000
15591,8.000000
15592,8.000000
15593,8.000000
15594,8.000000
15595,8.000000
15596,7.000000
15597,7.000000
15598,7.000000
15599,7.000000
15600,7.000000
15601,7.000000
15602,7.000000
15603,7.000000
15604,7.000000
15605,7.000000
15606,7.000000
15607,7.000000
15608,7.000000
15609,7.000000
15610,7.000000
15611,8.000000
15612,8.000000
15613,8.000000
15614,8.000000
15615,8.000000
15616,8.000000
15617,8.000000
15618,8.000000
15619,8.000000
15620,8.000000
15621,8.000000
15622,8.000000
15623,8.000000
15624,8.000000
15625,8.000000
15626,8.000000
15627,8.000000
15628,8.000000
15629,8.000000
15630,8.000000
15631,8.000000
15632,8.000000
15633,8.000000
15634,7.000000
15635,7.000000
15636,7.000000
15637,7.000000
15638,7.000000
15639,7.000000
15640,7.000000
15641,7.000000
15642,7.000000
15643,7.000000
15644,7.000000
15645,7.000000
15646,7.000000
15647,7.000000
15648,7.000000
15649,7.000000
15650,7.000000
15651,7.000000
15652,7.000000
15653,7.000000
15654,7.000000
15655,7.000000
15656,7.000000
15657,7.000000
15658,7.000000
15659,7.000000
15660,7.000000
15661,7.000000
15662,7.000000
15663,7.000000
15664,7.000000
15665,7.000000
15666,7.000000
15667,7.000000
15668,7.000000
15669,8.000000
15670,8.000000
15671,8.000000
15672,8.000000
15673,8.000000
15674,8.000000
15675,8.000000
15676,8.000000
15677,8.000000
15678,8.000000
15679,8.000000
15680,8.000000
15681,8.000000
15682,8.000000
15683,8.000000
15684,8.000000
15685,8.000000
15686,7.000000
15687,7.000000
15688,7.000000
15689,7.000000
15690,7.000000
15691,7.000000
15692,7.000000
15693,7.000000
15694,7.000000
15695,7.000000
15696,7.000000
15697,7.000000
15698,7.000000
15699,7.000000
15700,7.000000
15701,7.000000
15702,7.000000
15703,7.000000
15704,7.000000
15705,7.000000
15706,7.000000
15707,7.000000
15708,7.000000
15709,7.000000
15710,7.000000
15711,7.000000
15712,7.000000
15713,7.000000
15714,7.000000
15715,7.000000
15716,7.000000
15717,7.000000
15718,7.000000
15719,7.000000
15720,7.000000
15721,7.000000
15722,7.000000
15723,8.000000
15724,8.000000
15725,8.000000
15726,8.000000
15727,8.000000
15728,8.000000
15729,8.000000
15730,8.000000
15731,8.000000
15732,8.000000
15733,8.000000
15734,8.000000
15735,8.000000
15736,8.000000
15737,8.000000
15738,8.000000
15739,8.000000
15740,8.000000
15741,8.000000
15742,8.000000
15743,8.000000
15744,8.000000
15745,8.000000
15746,8.000000
15747,8.000000
15748,8.000000
15749,8.000000
15750,8.000000
15751,8.000000
15752,8.000000
15753,8.000000
15754,8.000000
15755,8.000000
15756,8.000000
15757,8.000000
15758,8.000000
15759,8.000000
15760,8.000000
15761,8.000000
15762,8.000000
15763,8.000000
15764,8.000000
15765,8.000000
15766,8.000000
15767,8.000000
15768,8.000000
15769,8.000000
15770,8.000000
15771,8.000000
15772,8.000000
15773,7.000000
15774,7.000000
15775,7.000000
15776,7.000000
15777,7.000000
15778,7.000000
15779,7.000000
15780,7.000000
15781,7.000000
15782,7.000000
15783,7.000000
15784,7.000000
15785,7.000000
15786,7.000000
15787,7.000000
15788,7.000000
15789,7.000000
15790,8.000000
15791,8.000000
15792,8.000000
15793,8.000000
15794,8.000000
15795,8.000000
15796,8.000000
15797,8.000000
15798,8.000000
15799,8.000000
15800,8.000000
15801,8.000000
15802,8.000000
15803,8.000000
15804,8.000000
15805,8.000000
15806,8.000000
15807,8.000000
15808,8.000000
15809,8.000000
15810,8.000000
15811,8.000000
15812,7.000000
15813,7.000000
15814,7.000000
15815,7.000000
15816,7.000000
15817,7.000000
15818,7.000000
15819,7.000000
15820,7.000000
15821,7.000000
15822,7.000000
15823,7.000000
15824,7.000000
15825,7.000000
15826,7.000000
15827,7.000000
15828,7.000000
15829,7.000000
15830,7.000000
15831,7.000000
15832,7.000000
15833,7.000000
15834,7.000000
15835,7.000000
15836,7.000000
15837,7.000000
15838,7.000000
15839,7.000000
15840,7.000000
15841,7.000000
15842,7.000000
15843,7.000000
15844,7.000000
15845,7.000000
15846,7.000000
15847,7.000000
15848,7.000000
15849,8.000000
15850,8.000000
15851,8.000000
15852,8.000000
15853,8.000000
15854,8.000000
15855,8.000000
15856,8.000000
15857,7.000000
15858,7.000000
15859,7.000000
15860,7.000000
15861,7.000000
15862,7.000000
15863,7.000000
15864,7.000000
15865,7.000000
15866,7.000000
15867,7.000000
15868,7.000000
15869,7.000000
15870,7.000000
15871,7.000000
15872,7.000000
15873,7.000000
15874,7.000000
15875,7.000000
15876,7.000000
15877,7.000000
15878,7.000000
15879,7.000000
15880,7.000000
15881,7.000000
15882,7.000000
15883,7.000000
15884,7.000000
15885,7.000000
15886,7.000000
15887,7.000000
15888,7.000000
15889,7.000000
15890,7.000000
15891,7.000000
15892,7.000000
15893,7.000000
15894,7.000000
15895,7.000000
15896,7.000000
15897,7.000000
15898,7.000000
15899,7.000000
15900,7.000000
15901,7.000000
15902,7.000000
15903,8.000000
15904,8.000000
15905,8.000000
15906,8.000000
15907,8.000000
15908,8.000000
15909,8.000000
15910,8.000000
15911,8.000000
15912,8.000000
15913,8.000000
15914,8.000000
15915,8.000000
15916,8.000000
15917,8.000000
15918,8.000000
15919,8.000000
15920,8.000000
15921,8.000000
15922,8.000000
15923,8.000000
15924,8.000000
15925,8.000000
15926,8.000000
15927,8.000000
15928,8.000000
15929,8.000000
15930,8.000000
15931,8.000000
15932,8.000000
15933,8.000000
15934,8.000000
15935,8.000000
15936,7.000000
15937,7.000000
15938,7.000000
15939,7.000000
15940,8.000000
15941,8.000000
15942,8.000000
15943,8.000000
15944,8.000000
15945,8.000000
15946,8.000000
15947,8.000000
15948,8.000000
15949,8.000000
15950,7.000000
15951,7.000000
15952,7.000000
15953,7.000000
15954,7.000000
15955,7.000000
15956,7.000000
15957,7.000000
15958,7.000000
15959,7.000000
15960,7.000000
15961,7.000000
15962,7.000000
15963,7.000000
15964,7.000000
15965,7.000000
15966,7.000000
15967,7.000000
15968,8.000000
15969,8.000000
15970,8.000000
15971,8.000000
15972,8.000000
15973,8.000000
15974,8.000000
15975,8.000000
15976,8.000000
15977,8.000000
15978,8.000000
15979,8.000000
15980,8.000000
15981,8.000000
15982,8.000000
15983,8.000000
15984,8.000000
15985,8.000000
15986,8.000000
15987,8.000000
15988,7.000000
15989,7.000000
15990,7.000000
15991,7.000000
15992,7.000000
15993,7.000000
15994,7.000000
15995,7.000000
15996,7.000000
15997,7.000000
15998,7.000000
15999,7.000000
16000,7.000000
16001,7.000000
16002,7.000000
16003,7.000000
16004,7.000000
16005,7.000000
16006,7.000000
16007,7.000000
16008,7.000000
16009,7.000000
16010,7.000000
16011,7.000000
16012,7.000000
16013,7.000000
16014,7.000000
16015,7.000000
16016,7.000000
16017,7.000000
16018,7.000000
16019,7.000000
16020,7.000000
16021,7.000000
16022,7.000000
16023,7.000000
16024,7.000000
16025,7.000000
16026,7.000000
16027,7.000000
16028,8.000000
16029,8.000000
16030,8.000000
16031,7.000000
16032,7.000000
16033,7.000000
16034,7.000000
16035,7.000000
16036,7.000000
16037,7.000000
16038,7.000000
16039,7.000000
16040,7.000000
16041,7.000000
16042,7.000000
16043,7.000000
16044,7.000000
16045,7.000000
16046,7.000000
16047,7.000000
16048,7.000000
16049,7.000000
16050,7.000000
16051,7.000000
16052,7.000000
16053,7.000000
16054,7.000000
16055,7.000000
16056,7.000000
16057,7.000000
16058,7.000000
16059,7.000000
16060,7.000000
16061,7.000000
16062,7.000000
16063,7.000000
16064,7.000000
16065,7.000000
16066,7.000000
16067,7.000000
16068,7.000000
16069,7.000000
16070,7.000000
16071,7.000000
16072,7.000000
16073,7.000000
16074,7.000000
16075,7.000000
16076,7.000000
